"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","School.Name","District.Name","County.Name","Zip.Code"
"61278",38,68478,6041149,0,2013,99,"S",0,303,302,259,5,39,51,14,27.5,"342.8","","","43","","","",14,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61281",38,68478,6041149,0,2013,108,"S",0,303,302,1,4,38,77,11,14.3,"317.6","","","45","","","",11,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61282",38,68478,6041149,0,2013,108,"S",0,303,302,1,4,39,77,11,14.3,"355.3","","","55","","","",11,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61306",38,68478,6041149,0,2013,121,"C",0,303,302,101,2,8,88,33,37.5,"307.6","","","27","","","",33,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61307",38,68478,6041149,0,2013,121,"C",0,303,302,101,2,7,88,33,37.5,"286.5","","","6","","","",33,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61308",38,68478,6041149,0,2013,121,"C",0,303,302,101,3,7,87,32,36.8,"298.7","","","16","","","",32,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61309",38,68478,6041149,0,2013,121,"C",0,303,302,101,3,8,87,31,35.6,"328.6","","","42","","","",31,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61310",38,68478,6041149,0,2013,121,"C",0,303,302,101,4,7,77,16,20.8,"308.2","","","13","","","",16,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61311",38,68478,6041149,0,2013,121,"C",0,303,302,101,4,8,77,17,22.1,"330.3","","","41","","","",17,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61312",38,68478,6041149,0,2013,121,"C",0,303,302,101,5,8,51,13,25.5,"353.8","","","54","","","",13,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61313",38,68478,6041149,0,2013,121,"C",0,303,302,101,5,7,51,12,23.5,"333.8","","","33","","","",12,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61314",38,68478,6041149,0,2013,121,"C",0,303,302,101,5,32,51,12,23.5,"328.9","","","33","","","",12,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61324",38,68478,6041149,0,2013,121,"S",0,303,302,101,2,39,88,14,15.9,"326.3","","","36","","","",14,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61325",38,68478,6041149,0,2013,121,"S",0,303,302,101,2,38,88,14,15.9,"308.5","","","36","","","",14,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61326",38,68478,6041149,0,2013,121,"S",0,303,302,101,3,38,87,13,14.9,"323.8","","","38","","","",13,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61327",38,68478,6041149,0,2013,121,"S",0,303,302,101,3,39,87,13,14.9,"323.3","","","23","","","",13,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61332",38,68478,6041149,0,2013,128,"C",0,303,302,43,2,7,88,11,12.5,"252.2","","","0","","","",11,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61333",38,68478,6041149,0,2013,128,"C",0,303,302,43,2,8,88,11,12.5,"255.9","","","9","","","",11,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61358",38,68478,6041149,0,2013,142,"C",0,303,302,197,2,8,88,69,78.4,"324.3","","","35","","","",69,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61359",38,68478,6041149,0,2013,142,"C",0,303,302,197,2,7,88,69,78.4,"302.4","","","18","","","",68,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61360",38,68478,6041149,0,2013,142,"C",0,303,302,197,3,8,87,49,56.3,"314.5","","","29","","","",49,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61361",38,68478,6041149,0,2013,142,"C",0,303,302,197,3,7,87,50,57.5,"278.8","","","2","","","",50,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61362",38,68478,6041149,0,2013,142,"C",0,303,302,197,4,7,77,47,61,"305.0","","","11","","","",47,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61363",38,68478,6041149,0,2013,142,"C",0,303,302,197,4,8,77,48,62.3,"326.2","","","31","","","",48,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61364",38,68478,6041149,0,2013,142,"C",0,303,302,197,5,8,51,16,31.4,"339.7","","","56","","","",16,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61365",38,68478,6041149,0,2013,142,"C",0,303,302,197,5,32,51,14,27.5,"307.4","","","7","","","",14,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61366",38,68478,6041149,0,2013,142,"C",0,303,302,197,5,7,51,14,27.5,"312.9","","","7","","","",14,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61376",38,68478,6041149,0,2013,142,"S",0,303,302,197,2,39,88,43,48.9,"366.0","","","58","","","",43,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61377",38,68478,6041149,0,2013,142,"S",0,303,302,197,2,38,88,43,48.9,"328.3","","","49","","","",43,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61378",38,68478,6041149,0,2013,142,"S",0,303,302,197,3,38,87,34,39.1,"314.4","","","26","","","",34,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61379",38,68478,6041149,0,2013,142,"S",0,303,302,197,3,39,87,34,39.1,"326.4","","","32","","","",34,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61380",38,68478,6041149,0,2013,142,"S",0,303,302,197,4,39,77,30,39,"344.8","","","43","","","",30,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61381",38,68478,6041149,0,2013,142,"S",0,303,302,197,4,38,77,30,39,"305.2","","","20","","","",30,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61382",38,68478,6041149,0,2013,142,"S",0,303,302,197,5,38,51,19,37.3,"292.5","","","16","","","",19,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61383",38,68478,6041149,0,2013,142,"S",0,303,302,197,5,39,51,19,37.3,"343.2","","","42","","","",19,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61400",38,68478,6041149,0,2013,160,"C",0,303,302,203,2,8,88,73,83,"324.5","","","36","","","",73,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61401",38,68478,6041149,0,2013,160,"C",0,303,302,203,2,7,88,73,83,"301.7","","","18","","","",72,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61402",38,68478,6041149,0,2013,160,"C",0,303,302,203,3,7,87,51,58.6,"278.0","","","2","","","",51,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61403",38,68478,6041149,0,2013,160,"C",0,303,302,203,3,8,87,50,57.5,"311.9","","","28","","","",50,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61404",38,68478,6041149,0,2013,160,"C",0,303,302,203,4,7,77,48,62.3,"303.9","","","10","","","",48,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61405",38,68478,6041149,0,2013,160,"C",0,303,302,203,4,8,77,49,63.6,"324.6","","","31","","","",49,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61406",38,68478,6041149,0,2013,160,"C",0,303,302,203,5,7,51,14,27.5,"312.9","","","7","","","",14,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61407",38,68478,6041149,0,2013,160,"C",0,303,302,203,5,8,51,16,31.4,"339.7","","","56","","","",16,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61408",38,68478,6041149,0,2013,160,"C",0,303,302,203,5,32,51,14,27.5,"307.4","","","7","","","",14,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61418",38,68478,6041149,0,2013,160,"S",0,303,302,203,2,39,88,43,48.9,"366.0","","","58","","","",43,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61419",38,68478,6041149,0,2013,160,"S",0,303,302,203,2,38,88,43,48.9,"328.3","","","49","","","",43,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61420",38,68478,6041149,0,2013,160,"S",0,303,302,203,3,38,87,34,39.1,"314.4","","","26","","","",34,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61421",38,68478,6041149,0,2013,160,"S",0,303,302,203,3,39,87,34,39.1,"326.4","","","32","","","",34,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
"61422",38,68478,6041149,0,2013,160,"S",0,303,302,203,4,39,77,31,40.3,"342.7","","","42","","","",31,"Chavez (Cesar) Elementary","San Francisco Unified","San Francisco",94110
