"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","School.Name","District.Name","County.Name","Zip.Code"
"31755",21,65417,6024558,0,2013,91,"C",0,224,224,33,3,7,58,11,19,"334.3","","","27","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31756",21,65417,6024558,0,2013,91,"C",0,224,224,33,3,8,58,11,19,"364.0","","","36","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31762",21,65417,6024558,0,2013,92,"C",0,224,224,59,2,7,60,18,30,"373.3","","","78","","","",18,"Olive Elementary","Novato Unified","Marin",94945
"31763",21,65417,6024558,0,2013,92,"C",0,224,224,59,2,8,60,18,30,"393.8","","","72","","","",18,"Olive Elementary","Novato Unified","Marin",94945
"31764",21,65417,6024558,0,2013,92,"C",0,224,224,59,3,8,58,11,19,"398.9","","","64","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31765",21,65417,6024558,0,2013,92,"C",0,224,224,59,3,7,58,11,19,"357.0","","","45","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31768",21,65417,6024558,0,2013,92,"C",0,224,224,59,5,8,56,20,35.7,"374.7","","","50","","","",20,"Olive Elementary","Novato Unified","Marin",94945
"31769",21,65417,6024558,0,2013,92,"C",0,224,224,59,5,7,56,19,33.9,"366.2","","","63","","","",19,"Olive Elementary","Novato Unified","Marin",94945
"31770",21,65417,6024558,0,2013,92,"C",0,224,224,59,5,32,56,20,35.7,"358.4","","","50","","","",20,"Olive Elementary","Novato Unified","Marin",94945
"31772",21,65417,6024558,0,2013,93,"C",0,224,224,53,2,7,60,14,23.3,"382.8","","","71","","","",14,"Olive Elementary","Novato Unified","Marin",94945
"31773",21,65417,6024558,0,2013,93,"C",0,224,224,53,2,8,60,14,23.3,"412.8","","","79","","","",14,"Olive Elementary","Novato Unified","Marin",94945
"31774",21,65417,6024558,0,2013,93,"C",0,224,224,53,3,8,58,14,24.1,"460.7","","","86","","","",14,"Olive Elementary","Novato Unified","Marin",94945
"31775",21,65417,6024558,0,2013,93,"C",0,224,224,53,3,7,58,14,24.1,"402.4","","","79","","","",14,"Olive Elementary","Novato Unified","Marin",94945
"31776",21,65417,6024558,0,2013,93,"C",0,224,224,53,4,7,50,14,28,"413.1","","","100","","","",14,"Olive Elementary","Novato Unified","Marin",94945
"31777",21,65417,6024558,0,2013,93,"C",0,224,224,53,4,8,50,14,28,"405.0","","","100","","","",14,"Olive Elementary","Novato Unified","Marin",94945
"31778",21,65417,6024558,0,2013,93,"C",0,224,224,53,5,7,56,11,19.6,"405.8","","","91","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31779",21,65417,6024558,0,2013,93,"C",0,224,224,53,5,8,56,11,19.6,"448.5","","","73","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31780",21,65417,6024558,0,2013,93,"C",0,224,224,53,5,32,56,11,19.6,"412.0","","","82","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31781",21,65417,6024558,0,2013,94,"C",0,224,224,49,2,7,60,15,25,"398.9","","","93","","","",15,"Olive Elementary","Novato Unified","Marin",94945
"31782",21,65417,6024558,0,2013,94,"C",0,224,224,49,2,8,60,15,25,"429.3","","","87","","","",15,"Olive Elementary","Novato Unified","Marin",94945
"31783",21,65417,6024558,0,2013,94,"C",0,224,224,49,3,8,58,14,24.1,"483.5","","","86","","","",14,"Olive Elementary","Novato Unified","Marin",94945
"31784",21,65417,6024558,0,2013,94,"C",0,224,224,49,3,7,58,14,24.1,"422.6","","","86","","","",14,"Olive Elementary","Novato Unified","Marin",94945
"31792",21,65417,6024558,0,2013,99,"C",0,224,224,201,2,7,60,52,86.7,"378.0","","","77","","","",52,"Olive Elementary","Novato Unified","Marin",94945
"31793",21,65417,6024558,0,2013,99,"C",0,224,224,201,2,8,60,52,86.7,"398.3","","","71","","","",52,"Olive Elementary","Novato Unified","Marin",94945
"31794",21,65417,6024558,0,2013,99,"C",0,224,224,201,3,8,58,48,82.8,"423.6","","","65","","","",48,"Olive Elementary","Novato Unified","Marin",94945
"31795",21,65417,6024558,0,2013,99,"C",0,224,224,201,3,7,58,48,82.8,"375.4","","","56","","","",48,"Olive Elementary","Novato Unified","Marin",94945
"31796",21,65417,6024558,0,2013,99,"C",0,224,224,201,4,7,50,49,98,"394.0","","","80","","","",49,"Olive Elementary","Novato Unified","Marin",94945
"31797",21,65417,6024558,0,2013,99,"C",0,224,224,201,4,8,50,49,98,"394.0","","","71","","","",48,"Olive Elementary","Novato Unified","Marin",94945
"31798",21,65417,6024558,0,2013,99,"C",0,224,224,201,5,8,56,52,92.9,"408.0","","","65","","","",52,"Olive Elementary","Novato Unified","Marin",94945
"31799",21,65417,6024558,0,2013,99,"C",0,224,224,201,5,32,56,52,92.9,"383.1","","","69","","","",52,"Olive Elementary","Novato Unified","Marin",94945
"31800",21,65417,6024558,0,2013,99,"C",0,224,224,201,5,7,56,52,92.9,"383.3","","","75","","","",52,"Olive Elementary","Novato Unified","Marin",94945
"31801",21,65417,6024558,0,2013,111,"C",0,224,224,125,2,7,60,30,50,"385.1","","","80","","","",30,"Olive Elementary","Novato Unified","Marin",94945
"31802",21,65417,6024558,0,2013,111,"C",0,224,224,125,2,8,60,30,50,"418.5","","","80","","","",30,"Olive Elementary","Novato Unified","Marin",94945
"31803",21,65417,6024558,0,2013,111,"C",0,224,224,125,3,8,58,32,55.2,"468.7","","","81","","","",32,"Olive Elementary","Novato Unified","Marin",94945
"31804",21,65417,6024558,0,2013,111,"C",0,224,224,125,3,7,58,32,55.2,"410.2","","","78","","","",32,"Olive Elementary","Novato Unified","Marin",94945
"31805",21,65417,6024558,0,2013,111,"C",0,224,224,125,4,7,50,33,66,"404.0","","","88","","","",33,"Olive Elementary","Novato Unified","Marin",94945
"31806",21,65417,6024558,0,2013,111,"C",0,224,224,125,4,8,50,33,66,"410.3","","","81","","","",32,"Olive Elementary","Novato Unified","Marin",94945
"31807",21,65417,6024558,0,2013,111,"C",0,224,224,125,5,32,56,29,51.8,"403.5","","","83","","","",29,"Olive Elementary","Novato Unified","Marin",94945
"31808",21,65417,6024558,0,2013,111,"C",0,224,224,125,5,8,56,29,51.8,"430.8","","","83","","","",29,"Olive Elementary","Novato Unified","Marin",94945
"31809",21,65417,6024558,0,2013,111,"C",0,224,224,125,5,7,56,28,50,"405.6","","","89","","","",28,"Olive Elementary","Novato Unified","Marin",94945
"31833",21,65417,6024558,0,2013,142,"C",0,224,224,52,2,7,60,17,28.3,"341.8","","","53","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31834",21,65417,6024558,0,2013,142,"C",0,224,224,52,2,8,60,17,28.3,"357.2","","","53","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31835",21,65417,6024558,0,2013,142,"C",0,224,224,52,3,8,58,17,29.3,"322.7","","","24","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31836",21,65417,6024558,0,2013,142,"C",0,224,224,52,3,7,58,16,27.6,"292.3","","","6","","","",16,"Olive Elementary","Novato Unified","Marin",94945
"31839",21,65417,6024558,0,2013,142,"C",0,224,224,52,5,8,56,11,19.6,"304.5","","","18","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31852",21,65417,6024558,0,2013,160,"C",0,224,224,52,2,8,60,17,28.3,"357.2","","","53","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31853",21,65417,6024558,0,2013,160,"C",0,224,224,52,2,7,60,17,28.3,"341.8","","","53","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31854",21,65417,6024558,0,2013,160,"C",0,224,224,52,3,7,58,16,27.6,"292.3","","","6","","","",16,"Olive Elementary","Novato Unified","Marin",94945
"31855",21,65417,6024558,0,2013,160,"C",0,224,224,52,3,8,58,17,29.3,"322.7","","","24","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31859",21,65417,6024558,0,2013,160,"C",0,224,224,52,5,8,56,11,19.6,"304.5","","","18","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31864",21,65417,6024558,0,2013,167,"C",0,224,224,52,2,7,60,17,28.3,"341.8","","","53","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31865",21,65417,6024558,0,2013,167,"C",0,224,224,52,2,8,60,17,28.3,"357.2","","","53","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31866",21,65417,6024558,0,2013,167,"C",0,224,224,52,3,8,58,17,29.3,"322.7","","","24","","","",17,"Olive Elementary","Novato Unified","Marin",94945
"31867",21,65417,6024558,0,2013,167,"C",0,224,224,52,3,7,58,16,27.6,"292.3","","","6","","","",16,"Olive Elementary","Novato Unified","Marin",94945
"31870",21,65417,6024558,0,2013,167,"C",0,224,224,52,5,8,56,11,19.6,"304.5","","","18","","","",11,"Olive Elementary","Novato Unified","Marin",94945
"31876",21,65417,6024558,0,2013,180,"C",0,224,224,147,2,7,60,42,70,"382.8","","","76","","","",42,"Olive Elementary","Novato Unified","Marin",94945
"31877",21,65417,6024558,0,2013,180,"C",0,224,224,147,2,8,60,42,70,"408.5","","","76","","","",42,"Olive Elementary","Novato Unified","Marin",94945
"31878",21,65417,6024558,0,2013,180,"C",0,224,224,147,3,8,58,36,62.1,"457.7","","","83","","","",36,"Olive Elementary","Novato Unified","Marin",94945
"31879",21,65417,6024558,0,2013,180,"C",0,224,224,147,3,7,58,36,62.1,"404.1","","","72","","","",36,"Olive Elementary","Novato Unified","Marin",94945
"31880",21,65417,6024558,0,2013,180,"C",0,224,224,147,4,7,50,29,58,"412.4","","","93","","","",29,"Olive Elementary","Novato Unified","Marin",94945
"31881",21,65417,6024558,0,2013,180,"C",0,224,224,147,4,8,50,29,58,"410.4","","","82","","","",28,"Olive Elementary","Novato Unified","Marin",94945
"31882",21,65417,6024558,0,2013,180,"C",0,224,224,147,5,7,56,38,67.9,"401.4","","","89","","","",38,"Olive Elementary","Novato Unified","Marin",94945
"31883",21,65417,6024558,0,2013,180,"C",0,224,224,147,5,32,56,39,69.6,"402.8","","","82","","","",39,"Olive Elementary","Novato Unified","Marin",94945
"31884",21,65417,6024558,0,2013,180,"C",0,224,224,147,5,8,56,39,69.6,"434.2","","","79","","","",39,"Olive Elementary","Novato Unified","Marin",94945
"31898",21,65417,6024558,0,2013,204,"C",0,224,224,78,2,8,60,22,36.7,"372.9","","","64","","","",22,"Olive Elementary","Novato Unified","Marin",94945
"31899",21,65417,6024558,0,2013,204,"C",0,224,224,78,2,7,60,22,36.7,"356.6","","","64","","","",22,"Olive Elementary","Novato Unified","Marin",94945
"31900",21,65417,6024558,0,2013,204,"C",0,224,224,78,3,7,58,20,34.5,"311.0","","","20","","","",20,"Olive Elementary","Novato Unified","Marin",94945
"31901",21,65417,6024558,0,2013,204,"C",0,224,224,78,3,8,58,21,36.2,"346.4","","","38","","","",21,"Olive Elementary","Novato Unified","Marin",94945
"31902",21,65417,6024558,0,2013,204,"C",0,224,224,78,4,8,50,15,30,"357.1","","","47","","","",15,"Olive Elementary","Novato Unified","Marin",94945
"31903",21,65417,6024558,0,2013,204,"C",0,224,224,78,4,7,50,15,30,"361.8","","","60","","","",15,"Olive Elementary","Novato Unified","Marin",94945
"31904",21,65417,6024558,0,2013,204,"C",0,224,224,78,5,7,56,19,33.9,"337.9","","","37","","","",19,"Olive Elementary","Novato Unified","Marin",94945
"31905",21,65417,6024558,0,2013,204,"C",0,224,224,78,5,8,56,20,35.7,"333.2","","","30","","","",20,"Olive Elementary","Novato Unified","Marin",94945
"31906",21,65417,6024558,0,2013,204,"C",0,224,224,78,5,32,56,19,33.9,"325.4","","","37","","","",19,"Olive Elementary","Novato Unified","Marin",94945
"31936",21,65417,6024558,0,2013,226,"C",0,224,224,101,2,7,60,25,41.7,"390.1","","","80","","","",25,"Olive Elementary","Novato Unified","Marin",94945
"31937",21,65417,6024558,0,2013,226,"C",0,224,224,101,2,8,60,25,41.7,"430.5","","","84","","","",25,"Olive Elementary","Novato Unified","Marin",94945
"31938",21,65417,6024558,0,2013,226,"C",0,224,224,101,3,8,58,24,41.4,"463.0","","","79","","","",24,"Olive Elementary","Novato Unified","Marin",94945
"31939",21,65417,6024558,0,2013,226,"C",0,224,224,101,3,7,58,24,41.4,"410.8","","","79","","","",24,"Olive Elementary","Novato Unified","Marin",94945
"31940",21,65417,6024558,0,2013,226,"C",0,224,224,101,4,7,50,29,58,"407.4","","","90","","","",29,"Olive Elementary","Novato Unified","Marin",94945
"31941",21,65417,6024558,0,2013,226,"C",0,224,224,101,4,8,50,29,58,"415.5","","","82","","","",28,"Olive Elementary","Novato Unified","Marin",94945
"31942",21,65417,6024558,0,2013,226,"C",0,224,224,101,5,7,56,21,37.5,"405.0","","","90","","","",21,"Olive Elementary","Novato Unified","Marin",94945
"31943",21,65417,6024558,0,2013,226,"C",0,224,224,101,5,32,56,22,39.3,"408.6","","","82","","","",22,"Olive Elementary","Novato Unified","Marin",94945
"31944",21,65417,6024558,0,2013,226,"C",0,224,224,101,5,8,56,22,39.3,"430.6","","","82","","","",22,"Olive Elementary","Novato Unified","Marin",94945
"31955",21,65417,6024574,0,2013,1,"C",0,324,324,324,2,7,82,82,100,"380.2","33","40","73","17","7","2",82,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31956",21,65417,6024574,0,2013,1,"C",0,324,324,324,2,8,82,82,100,"413.6","51","34","85","7","6","1",82,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31957",21,65417,6024574,0,2013,1,"C",0,324,324,324,3,7,90,88,97.8,"390.0","39","36","75","20","2","2",88,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31958",21,65417,6024574,0,2013,1,"C",0,324,324,324,3,8,90,88,97.8,"449.9","65","20","85","11","3","0",88,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31959",21,65417,6024574,0,2013,1,"C",0,324,324,324,4,8,70,69,98.6,"424.6","67","22","88","12","0","0",69,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31960",21,65417,6024574,0,2013,1,"C",0,324,324,324,4,7,70,68,97.1,"419.9","66","21","87","12","1","0",68,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31961",21,65417,6024574,0,2013,1,"C",0,324,324,324,5,7,82,82,100,"385.0","45","30","76","11","9","5",82,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31962",21,65417,6024574,0,2013,1,"C",0,324,324,324,5,32,82,82,100,"404.6","46","35","82","16","2","0",82,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31963",21,65417,6024574,0,2013,1,"C",0,324,324,324,5,8,82,82,100,"420.8","43","34","77","10","12","1",82,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31968",21,65417,6024574,0,2013,3,"C",0,324,324,164,2,7,82,39,47.6,"382.4","","","67","","","",39,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31969",21,65417,6024574,0,2013,3,"C",0,324,324,164,2,8,82,39,47.6,"418.8","","","85","","","",39,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31970",21,65417,6024574,0,2013,3,"C",0,324,324,164,3,8,90,44,48.9,"447.4","","","84","","","",44,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31971",21,65417,6024574,0,2013,3,"C",0,324,324,164,3,7,90,44,48.9,"383.0","","","70","","","",44,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31972",21,65417,6024574,0,2013,3,"C",0,324,324,164,4,7,70,28,40,"408.8","","","82","","","",28,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31973",21,65417,6024574,0,2013,3,"C",0,324,324,164,4,8,70,29,41.4,"420.3","","","93","","","",29,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31974",21,65417,6024574,0,2013,3,"C",0,324,324,164,5,7,82,50,61,"383.1","","","70","","","",50,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31975",21,65417,6024574,0,2013,3,"C",0,324,324,164,5,32,82,50,61,"411.3","","","82","","","",50,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31976",21,65417,6024574,0,2013,3,"C",0,324,324,164,5,8,82,50,61,"432.2","","","78","","","",50,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31980",21,65417,6024574,0,2013,4,"C",0,324,324,160,2,7,82,43,52.4,"378.2","","","79","","","",43,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31981",21,65417,6024574,0,2013,4,"C",0,324,324,160,2,8,82,43,52.4,"409.0","","","86","","","",43,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31982",21,65417,6024574,0,2013,4,"C",0,324,324,160,3,8,90,44,48.9,"452.5","","","86","","","",44,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31983",21,65417,6024574,0,2013,4,"C",0,324,324,160,3,7,90,44,48.9,"397.0","","","80","","","",44,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31984",21,65417,6024574,0,2013,4,"C",0,324,324,160,4,8,70,40,57.1,"427.6","","","85","","","",40,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31985",21,65417,6024574,0,2013,4,"C",0,324,324,160,4,7,70,40,57.1,"427.6","","","90","","","",40,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31986",21,65417,6024574,0,2013,4,"C",0,324,324,160,5,7,82,32,39,"387.9","","","84","","","",32,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31987",21,65417,6024574,0,2013,4,"C",0,324,324,160,5,8,82,32,39,"403.0","","","75","","","",32,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31988",21,65417,6024574,0,2013,4,"C",0,324,324,160,5,32,82,32,39,"394.2","","","81","","","",32,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31991",21,65417,6024574,0,2013,6,"C",0,324,324,303,2,7,82,74,90.2,"388.4","","","77","","","",74,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31992",21,65417,6024574,0,2013,6,"C",0,324,324,303,2,8,82,74,90.2,"423.9","","","89","","","",74,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31993",21,65417,6024574,0,2013,6,"C",0,324,324,303,3,8,90,81,90,"453.4","","","88","","","",81,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31994",21,65417,6024574,0,2013,6,"C",0,324,324,303,3,7,90,81,90,"394.2","","","79","","","",81,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31995",21,65417,6024574,0,2013,6,"C",0,324,324,303,4,7,70,66,94.3,"421.8","","","88","","","",66,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31996",21,65417,6024574,0,2013,6,"C",0,324,324,303,4,8,70,66,94.3,"428.2","","","91","","","",66,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31997",21,65417,6024574,0,2013,6,"C",0,324,324,303,5,7,82,79,96.3,"388.3","","","78","","","",79,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31998",21,65417,6024574,0,2013,6,"C",0,324,324,303,5,32,82,79,96.3,"407.4","","","84","","","",79,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"31999",21,65417,6024574,0,2013,6,"C",0,324,324,303,5,8,82,79,96.3,"421.8","","","78","","","",79,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"32056",21,65417,6024574,0,2013,78,"C",0,324,324,41,3,8,90,14,15.6,"420.7","","","86","","","",14,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"32057",21,65417,6024574,0,2013,78,"C",0,324,324,41,3,7,90,14,15.6,"353.2","","","43","","","",14,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"32058",21,65417,6024574,0,2013,78,"C",0,324,324,41,4,7,70,11,15.7,"401.5","","","82","","","",11,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"32059",21,65417,6024574,0,2013,78,"C",0,324,324,41,4,8,70,11,15.7,"412.1","","","82","","","",11,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"32063",21,65417,6024574,0,2013,80,"C",0,324,324,237,2,7,82,63,76.8,"386.9","","","76","","","",63,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"32064",21,65417,6024574,0,2013,80,"C",0,324,324,237,2,8,82,63,76.8,"422.9","","","90","","","",63,"Pleasant Valley Elem.","Novato Unified","Marin",94947
"32065",21,65417,6024574,0,2013,80,"C",0,324,324,237,3,8,90,60,66.7,"455.2","","","83","","","",60,"Pleasant Valley Elem.","Novato Unified","Marin",94947
